UserID,UserName,Artist,Album,Genre,SongTitle,ReviewText,Score,Rating,Sentiment
U124,Akhil,Fabiana Palladin,Fabiana Palladino,Art Rock,Fabiana Palladino Song,"Fabiana Palladino brings elegance and sophistication with smooth, jazzy undertones. A song that feels like a glass of fine wine: refined and rich.",65,3,Neutral
U125,Arya,Gillian Welch & David Rawlings ,Woodland,Alt-Pop,Woodland Song,good at all like it well,88,4,Positive
U126,Akhil,Conchúr White ,Woodland,Alt-Pop,Woodland Song,"Woodland captures the serene beauty of nature, with gentle melodies that feel like a walk in a forest. A calming and immersive track, perfect for reconnecting with the earth and its timeless rhythm.",83,4,Positive
U127,Ravi,Paris Paloma ,Cacophony,Alt-Pop,Cacophony Song,"Cacophony is a bold, chaotic piece that embraces noise and dissonance to make a statement. It’s wild and untamed, but strangely captivating—like an orchestra on the brink of madness.",82,4,Positive
U128,Sana,Kamasi Washington ,Fearless Movement,Art Rock,Fearless Movement Song,"Fearless Movement bursts with energy, inspiring listeners to take bold, confident steps. An empowering anthem that makes you feel unstoppable, with a beat that demands action.",82,4,Positive
U129,Sana,Chelsea Wolfe ,She Reaches Out to She Reaches Out to She,Space Ambient,She Reaches Song,"She Reaches Out to She Reaches Out to She explores the complexities of connection and repetition. The song is hypnotic, looping back on itself in a hauntingly beautiful way, each line echoing with emotion.",82,4,Positive
U130,Ravi,John Grant ,The Art of the Lie,Contemporary R&B,The Art Song,"The Art of the Lie reveals the polished façade of deception through clever, cutting lyrics. A clever commentary wrapped in a catchy tune, full of sharp observations and biting irony.",82,4,Positive
U131,Arya,Hawkwind ,Stories From Time and Space,UK Hip Hop,Stories From Song,"Stories From Time and Space takes you on an interstellar adventure with expansive, ethereal soundscapes. A song that feels like drifting through the cosmos, full of wonder and the mystery of the universe.",82,4,Positive
U132,Sana,Peter Perrett ,The Cleansing,Experimental Rock,The Cleansing Song,"The Cleansing is a cathartic release, with powerful, cleansing waves of sound that wash over you. It’s a spiritual experience in musical form, leaving you feeling renewed and refreshed.",82,4,Positive
U133,Arya,Drug Church ,PRUDE,Technical Death Metal,PRUDE Song,"PRUDE confronts societal expectations with sharp lyrics and a rebellious, punk-inspired sound. A bold and unapologetic track, challenging norms and celebrating authenticity.",82,4,Positive
U134,Arya,Pearl Jam ,Dark Matter,Bubblegum Bass,Dark Matter Song,"Dark Matter delves into the unknown, with deep, pulsing basslines and cosmic overtones. It’s dark and intriguing, like the vast mysteries of the universe that remain unsolved.",82,4,Positive
U135,Neha,Fabiano do Nascimento & Sam Gendel ,The Room,Art Rock,The Room Song,"The Room creates an atmosphere of suspense and claustrophobia, with haunting melodies. A track that gives you chills, capturing the unsettling feeling of being trapped and observed.",82,4,Positive
U136,Arya,Myriam Gendron ,Mayday,Post-Punk,Mayday Song,"Mayday is an urgent, heart-racing song that feels like an emergency call set to music. The song grips you from the start, full of adrenaline and a sense of impending danger.",82,4,Positive
U137,Ravi,Remi Wolf ,Big Ideas,Singer-Songwriter,Big Ideas Song,"Big Ideas is full of ambition, with grand, sweeping instrumentals that inspire forward thinking. An uplifting track that feels larger than life, pushing you to dream bigger.",82,4,Positive
U138,Ravi,La Luz ,News of the Universe,Jazz-Funk,News of Song,"News of the Universe delivers groundbreaking soundscapes that feel otherworldly. It’s as if you’re listening to a broadcast from the stars, full of cosmic intrigue and wonder.",82,4,Positive
U139,Sana,Lime Garden ,One More Thing,Americana,One More Song,"One More Thing keeps you hanging on, with suspenseful lyrics and a twist at the end. The song pulls you in with mystery, always keeping you on the edge of your seat.",81,4,Positive
U140,Neha,SOFT PLAY ,HEAVY JELLY,Avant-Garde Jazz,HEAVY JELLY Song,"HEAVY JELLY is playful and unpredictable, with a funky, jam-like vibe that surprises at every turn. A fun, carefree track that makes you want to move and groove to its jelly-like beat.",81,4,Positive
U141,Ravi,Charley Crockett ,$10 Cowboy,Progressive Metal,$10 Cowboy Song,"$10 Cowboy blends country charm with a touch of humor and wit, creating a lighthearted tune. A playful story song that feels like a day spent in the wild west, full of twang and fun.",81,4,Positive
U142,Akhil,Full of Hell ,Coagulated Bliss,Technical Death Metal,Coagulated Bliss Song,"Coagulated Bliss explores the darker side of happiness with eerie, haunting melodies. A paradox in musical form, it feels unsettling yet strangely beautiful, like twisted joy.",81,4,Positive
U143,Ravi,Kim Gordon ,The Collective,Doom Metal,The Collective Song,"The Collective is a symphonic masterpiece, with layers of harmonies that create a sense of unity. A powerful, uplifting piece that brings people together through music.",81,4,Positive
U144,Sana,BIG|BRAVE ,A Chaos of Flowers,Afrobeats,A Chaos Song,"A Chaos of Flowers is both vibrant and unpredictable, blooming with colorful, dynamic sounds. The track feels like a wild garden, full of life and unexpected twists.",81,4,Positive
U145,Ravi,Julia Holter ,Something in the Room She Moves,Death Metal,Something in Song,"Something in the Room She Moves creates a haunting yet beautiful ambiance with graceful, ghostly melodies. It’s like a dance of shadows, where every note carries a whisper of something magical.",81,4,Positive
U146,Sana,Alfie Templeman ,Radiosoul,Noise Rock,Radiosoul Song,"Radiosoul pulses with nostalgic radio waves, full of warmth and classic vibes. A track that makes you feel connected to a past era, like tuning into a timeless broadcast.",81,4,Positive
U147,Ravi,Jake Xerxes Fussell ,When I'm Called,Modern Classical,When I'm Song,"When I'm Called resonates with a sense of purpose, with lyrics that speak to destiny and duty. An inspiring song that makes you feel ready to rise to the occasion when the moment comes.",81,4,Positive
U148,Akhil,Madeleine Peyroux ,Let's Walk,Singer-Songwriter,Let's Walk Song,"Let’s Walk invites you to join in a journey, with a rhythm that mimics the steady beat of footsteps. A simple yet powerful song that encourages connection and togetherness, step by step.",81,4,Positive
U149,Sana,Arab Strap ,I'm totally fine with it 👍 don't give a fuck anymore 👍,Neo-Soul,I'm totally Song,"I’m totally fine with it 👍 don’t give a fuck anymore 👍 embraces carefree, unapologetic energy. A track that screams independence, perfect for letting go of worries and living for yourself.",81,4,Positive
U150,Ravi,The Necks ,Bleed,Alternative Rock,Bleed Song,"Bleed is raw and vulnerable, with lyrics that cut deep and a melody that lingers. It’s an emotional outpouring, expressing pain and the beauty of feeling deeply.",81,4,Positive
U151,Arya,Swamp Dogg ,Blackgrass: From West Virginia To 125th St,Singer-Songwriter,Blackgrass: From Song,"Blackgrass: From West Virginia To 125th St is a journey through bluegrass and urban soul. A unique fusion of genres, blending rural and city sounds in a captivating way.",81,4,Positive
U152,Arya,Leon Bridges ,Leon,Gothic Metal,Leon Song,"Leon is a smooth, jazz-infused tune that’s both cool and charming. The song feels like a night out in the city, full of sophistication and effortless style.",81,4,Positive
U153,Sana,KNEECAP ,Fine Art,Doom Metal,Fine Art Song,"Fine Art crafts a masterpiece in sound, with intricate details and elegant instrumentals. A song that feels like a gallery exhibit, full of carefully curated beauty and emotion.",81,4,Positive
U154,Akhil,Porridge Radio ,Clouds In The Sky They Will Always Be There For Me,Art Rock,Clouds In Song,"Clouds In The Sky They Will Always Be There For Me is dreamy and comforting, with a soft, floating melody. It’s like a lullaby for grown-ups, reminding you of life’s simple, unchanging comforts.",81,4,Positive
U155,Akhil,Rui Gabriel ,Compassion,Chamber Folk,Compassion Song,"Compassion is heartfelt and sincere, with lyrics that remind you of the power of empathy. A song that wraps you in warmth and makes you want to spread kindness.",81,4,Positive
U156,Akhil,METZ ,Up On Gravity Hill,Post-Bop,Up On Song,"Up On Gravity Hill plays with the idea of defying gravity, with an uplifting, whimsical tune. The song feels like flying, light and free, carrying you higher with every note.",80,4,Positive
U157,Akhil,Kali Uchis ,ORQUÍDEAS,Art Pop,ORQUÍDEAS Song,"ORQUÍDEAS is exotic and lush, with a sound that blooms like orchids in a tropical jungle. A track that envelops you in a world of vibrant, floral beauty, full of fragrant melodies.",80,4,Positive
U158,Arya,Masayoshi Fujita ,Migratory,Indie Rock,Migratory Song,"Migratory captures the feeling of movement and change, with a sound that travels. It’s like a soundtrack for a long journey, full of the excitement of the unknown.",80,4,Positive
U159,Ravi,James ,Yummy,Avant-Garde Jazz,Yummy Song,"Yummy is playful and catchy, with a sugary-sweet beat that gets stuck in your head. A fun, guilty-pleasure song that makes you want to dance and smile.",80,4,Positive
U160,Ravi,Lizzy McAlpine ,Older,Progressive Metal,Older Song,"Older reflects on the passage of time, with a bittersweet, contemplative sound. The song feels nostalgic, touching on the beauty and sorrow of growing up.",80,4,Positive
U161,Ravi,Honeyglaze ,Real Deal,Technical Death Metal,Real Deal Song,"Real Deal is confident and straightforward, with lyrics that tell it like it is. A bold anthem that doesn’t mess around, full of swagger and truth.",80,4,Positive
U162,Neha,Nick Lowe ,Indoor Safari,Doom Metal,Indoor Safari Song,"Indoor Safari takes you on a playful adventure, with wild sounds and a sense of curiosity. It’s a fun, imaginative track that makes your living room feel like a jungle.",80,4,Positive
U163,Arya,Darkest Hour ,Perpetual Terminal,Afrobeats,Perpetual Terminal Song,"Perpetual Terminal creates a sense of endless waiting, with a haunting, ambient sound. A song that feels like a never-ending journey, full of mystery and suspense.",80,4,Positive
U164,Sana,Katherine Priddy ,The Pendulum Swing,Death Metal,The Pendulum Song,"The Pendulum Swing captures the back-and-forth rhythm of life’s ups and downs. The song swings between calm and chaos, like a musical representation of balance.",80,4,Positive
U165,Sana,claire rousay ,sentiment,Noise Rock,sentiment Song,"Sentiment explores deep emotion, with soulful lyrics and a moving, heartfelt melody. A track that tugs at your heartstrings, expressing feelings we all know too well.",80,4,Positive
U166,Arya,Hayden Thorpe ,Ness,Modern Classical,Ness Song,"Ness has a mysterious, mythical sound, like the legend of a lake monster set to music. It’s haunting and deep, full of echoes and the feeling of something lurking beneath.",80,4,Positive
U167,Sana,Scene Queen ,Hot Singles In Your Area,Singer-Songwriter,Hot Singles Song,"Hot Singles In Your Area is cheeky and fun, with a beat that’s perfect for dancing. A playful, flirty song that doesn’t take itself too seriously, full of energy and charm.",80,4,Positive
U168,Akhil,Earthtone,In Resonance Nexus,Neo-Soul,In Resonance Song,"In Resonance Nexus is complex and layered, with sounds that intertwine and resonate together. It’s like an intricate puzzle, full of harmonies that blend in perfect synchronization.",80,4,Positive
U169,Akhil,Ed Harcourt ,Magnifico,Alternative Rock,Magnifico Song,"Magnifico brings grandeur and splendor, with a sound that feels majestic and awe-inspiring. A track that makes you feel like you’re standing on a mountaintop, taking in the view.",80,4,Positive
U170,Sana,The Bevis Frond ,Focus on Nature,Art Pop,Focus on Song,"Focus on Nature is calming and meditative, with soothing sounds inspired by the natural world. It’s like a breath of fresh air, reminding you of the simple beauty of the environment.",80,4,Positive
U171,Arya,Caligula's Horse,Charcoal Grace,Symphonic Metal,Charcoal Grace Song,"Charcoal Grace is as much a reflection of the world that birthed it as it is a living entity, a creation that spits in the face of the stagnation and hopelessness of pandemic-stricken life and reminds us that greatness is rarely born with ease. Its good",80,4,Positive
U172,Akhil,Karl Bartos ,The Cabinet of Dr. Caligari,Progressive Death Metal,The Cabinet Song,"Iloved it! Charcoal Grace is an outstanding addition to Caligula's Horse already esteemed catalog, as it sees them rebounding from multiple hardships with superb creativity and endurance",80,4,Positive
